,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,alpha_l,h_v,l_v,oo,uu,d3_plate,d3_walls,d2_walls,fsu_fac,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,ecu,fsu,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c
17,17,17156.211468751793,16888.65888829592,933.1959214192954,468.7852436186032,3283.29676701388,22.76926375394511,22.12313785754128,15.90032121213438,114.1024282505173,23.651074029465647,19.883394652802497,424.8802333734675,32.325123992904004,333.1126507439666,0.8601057923939048,19.489631521899454,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16888.65888829592,0.33,0.33,-0.002,359.76166280348394,2.004111353110867,15982.921875,16499.912109375,-1787.716064453125,eta_4_x,0.0,1.7572793328261256,16645.966796875,16499.912109375,-1162.1639404296875,eta_3_bot,0.0
18,18,16554.624336920413,5141.704771749656,582.1813744890255,1009.731939834732,2993.633063333198,22.0773580758106,26.281997657822416,27.304940109085585,296.17242587038066,18.67835465312235,26.95260746688425,329.7548980633413,30.92377040872901,379.96082129080776,0.5020868590562404,-48.59445245330932,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5141.704771749656,0.33,0.33,-0.002,410.3576869940724,1.8476040818861272,358.5682067871094,15183.5400390625,-534.6563720703125,eta_4_x,0.0,2.578158789528724,358.5682067871094,14196.306640625,-534.6563720703125,eta_3_bot,0.0
19,19,8213.719060677953,15084.54893609707,442.9584105883848,946.872393429725,2394.8886575899,14.359043044694603,17.135002353344564,20.34577532587224,274.3713165080587,26.33862996954399,16.43237970304316,228.9910154481511,26.88841209883272,364.7513058210615,0.6138520783591118,7.1514019394661625,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15084.54893609707,0.33,0.33,-0.002,393.9314102867465,2.095169131933538,9692.8134765625,2659.1220703125,-395.0710144042969,eta_1_x,0.0,4.326025182669253,9692.8134765625,2659.1220703125,-395.0710144042969,eta_3_top,0.0
20,20,14463.455131252666,4758.950502092449,707.5764992945084,920.0068816376288,4296.559976522421,26.189255566359883,11.89201669355823,10.968339114296985,140.1464204175404,18.27069838244285,26.81739845738501,279.22870149215754,39.021195808012,335.8225471412698,0.1231565103564771,28.72705111275898,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4758.950502092449,0.33,0.33,-0.002,362.6883509125714,1.9886107945850828,4417.01806640625,13228.62109375,-664.0333251953125,eta_4_x,0.0,1.685738074735088,4417.01806640625,7214.818359375,-664.0333251953125,eta_3_top,0.0
21,21,16604.50382121021,4165.858303740707,787.8520384963813,790.6845124833186,2494.4853663754598,28.97782557681715,11.791999845010103,28.05851267410645,217.762121047472,27.16661142976638,16.358946864459227,180.085313140597,27.54413898215081,333.90753285760684,0.6010354243650434,14.336787175703462,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4165.858303740707,0.33,0.33,-0.002,360.6201354862154,1.9997679237969568,3866.5390625,14441.90234375,-740.8161010742188,eta_4_x,0.0,2.026163559111944,3866.5390625,7389.53662109375,-740.8161010742188,eta_3_top,0.0
22,22,11583.523046781089,4381.289735948454,290.0589002945919,517.9493764786332,2903.996288524531,28.566085572965275,16.984625711887286,20.63599118953651,130.48776893691098,20.485414271562103,10.063116469894096,138.6477740635461,47.06334947067548,364.4630232406076,0.4327775758562477,28.218827759850058,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4381.289735948454,0.33,0.33,-0.002,393.6200650998562,1.846760641082913,4223.89111328125,575.9915161132812,-243.64947509765625,eta_4_x,0.0,1.3555560890851734,4223.89111328125,4563.111328125,-243.64947509765625,eta_3_top,0.0
23,23,8327.978861876856,15138.30799831587,454.9987162396581,919.918903325408,2387.448056639385,14.997790650968849,16.77443830904895,20.715461764496407,274.527126745294,26.290937563818776,16.26477596542273,242.29749325329468,26.933131610499952,362.7704323286545,0.6232474532363177,6.000519160764443,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15138.30799831587,0.33,0.33,-0.002,391.7920669149469,2.07522562718442,9727.357421875,2710.796142578125,-407.1041259765625,eta_1_x,0.0,4.217946278840167,9727.357421875,2710.796142578125,-407.1041259765625,eta_3_top,0.0
24,24,9268.907135670195,5116.973194549397,1136.075985765704,454.6283738192293,4848.1678670963365,17.768119780281978,14.172321264822733,12.932416374208032,453.8293616494034,13.904651943461026,13.37158379963441,413.7670817157435,41.076673845091456,306.4174025032966,0.5386436111904288,-14.499186219126187,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5116.973194549397,0.33,0.33,-0.002,330.9307947035604,2.169700217972796,178.4217987060547,4695.51171875,-1076.282470703125,eta_1_x,0.0,0.790221363203867,178.4217987060547,4118.76708984375,-1076.282470703125,eta_3_top,24.0
25,25,13234.227526794672,8324.66763181734,987.316723568494,642.8436186081924,3911.742959984192,15.078484844314394,20.660448593504096,25.661517111828505,316.4164858339279,13.157091234324024,22.13470018333439,243.7732212762677,34.47489882081796,338.9478351121284,0.6344862402956565,32.54628951554911,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,8324.66763181734,0.33,0.33,-0.002,366.06366192109874,1.9660011961187225,8025.6025390625,5883.74560546875,-932.4658203125,eta_1_x,0.0,2.67121364966362,8025.6025390625,5883.74560546875,-932.4658203125,eta_3_top,0.0
26,26,10035.884014568242,6009.06730178757,798.3880717719155,443.645510815029,3061.6863099319444,21.398514737274827,28.09498584009896,10.607686596133624,401.1795357959254,16.256033491101864,15.276108967795226,220.70188957352624,25.64193033029273,414.2800249042272,0.2640499692197396,-19.50129933754462,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6009.06730178757,0.33,0.33,-0.002,447.42242689656536,1.6990457875360272,209.5277557373047,5109.943359375,-741.3603515625,eta_1_x,0.0,3.146072389699153,209.5277557373047,9406.3876953125,-1011.9015502929688,eta_3_bot,0.0
27,27,8287.405618795236,18226.873381279223,350.9126527353776,661.8092316898735,4435.851275866094,19.6038203287926,13.97415606391215,22.27711079161212,129.73502356260056,28.90321511677625,24.2615379384703,377.80579152873145,35.752840114617044,386.229887301249,0.4941714377871606,-38.12710044766971,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18226.873381279223,0.33,0.33,-0.002,417.1282782853489,1.8514274252637837,4800.54150390625,7448.33349609375,-304.1242980957031,eta_4_x,0.0,4.101960320752818,6226.71630859375,3563.315185546875,-304.1242980957031,eta_3_top,0.0
28,28,14647.89403504729,5712.343784005879,863.1612784316302,468.7456584805303,3825.5708504786944,26.241860813386012,10.535861986933542,26.52001152817917,191.9028354178891,13.755530679589349,20.13304338896529,235.5574306034578,44.85212787744918,360.12826258003395,0.2790682526157121,-44.4319602499501,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5712.343784005879,0.33,0.33,-0.002,388.9385235864367,1.8552556833372864,199.18150329589844,13256.572265625,-805.6171875,eta_4_x,0.0,4.713524112891134,199.18150329589844,199.21690368652344,-1858.8153076171875,eta_3_bot,0.0
29,29,12661.402788050118,14241.547913398364,535.1394890357776,548.2599856267392,4714.90657482125,14.06189374590486,12.111748070161529,13.739222109206889,200.4670673555598,26.090879837251386,20.12552603300229,292.15574625754783,47.188454941644174,441.0881866841373,0.591083385728472,6.001810187086362,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14241.547913398364,0.33,0.33,-0.002,476.3752416188684,0.939176766559343,2802.085693359375,11062.2763671875,-487.571533203125,eta_4_x,40.0,0.0019946164951245,13985.732421875,225.3957672119141,-4022.931396484375,eta_3_bot,464.0
30,30,9295.406585970832,7469.732631899462,343.7167923523558,600.5445201371945,3156.328562729556,19.92737848234965,14.446210775679209,22.880815460836608,484.17465086434447,27.20758530583766,23.959187486248943,266.9261457111689,37.24297643843597,421.24113201018713,0.1442208233838625,-37.62319942620852,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7469.732631899462,0.33,0.33,-0.002,454.9404225710021,0.0,,,,,,0.0,,,,,
31,31,4287.026427535969,15074.637408912804,402.3040648437096,236.60287259563847,4434.143735940107,27.76070362433345,25.82194826915853,18.953002413245805,309.6949526653029,19.010846294245432,26.60757832501847,332.1875019083951,26.215206595583503,356.98427265591886,0.8382744636640654,-28.38019810579242,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15074.637408912804,0.33,0.33,-0.002,385.5430144683924,2.0018782542349816,13017.2314453125,70.98086547851562,-4733.373046875,eta_4_x,0.0,2.1509183958133145,13017.2314453125,70.98086547851562,-4451.76708984375,eta_3_bot,0.0
32,32,8495.611707740483,9760.56618259923,1024.032964191238,291.03297855436176,2732.786006170383,25.71161230515373,27.05227498619732,22.738539122700598,129.76386985990047,16.219081186474472,22.35559929847411,307.93818507172733,29.07195570609693,315.5669724294157,0.4149963611693963,-39.459249516672,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9760.56618259923,0.33,0.33,-0.002,340.812330223769,3.726509469501028,170.16871643066406,8105.6279296875,-1379.654541015625,eta_4_x,0.0,4.849120891578914,170.16871643066406,8105.6279296875,-1379.654541015625,eta_3_bot,0.0
33,33,7198.325580550358,8994.252363426658,213.16321084740792,832.9102699280423,4913.852244908132,25.116905492930314,28.87159946179273,14.273980225282775,465.93841319237686,26.304044773309585,20.447155118703936,328.0594444504097,41.73492428993635,379.7129392157723,0.7914097664759123,-9.562915769802762,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,8994.252363426658,0.33,0.33,-0.002,410.0899743530341,1.7495885386146333,8865.00390625,414.1703796386719,-165.79360961914062,eta_4_x,0.0,0.1929781000763741,7288.67333984375,2755.986572265625,-165.79360961914062,eta_3_top,223.0
34,34,13733.4719212435,14317.5843504351,535.6592386655024,930.441498301056,3764.230463723453,15.778386380605273,21.644551011797084,26.50507154245328,173.12897672212424,15.753042308931924,29.454429191334288,360.3502844761697,48.55968335049865,425.9198457398588,0.44478381180783,-40.49725857166983,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14317.5843504351,0.33,0.33,-0.002,459.9934333990476,1.6544648537297155,332.8227233886719,6820.3857421875,-488.0450744628906,eta_1_x,0.0,3.216154500895541,332.8227233886719,297.61578369140625,-488.0450744628906,eta_3_bot,0.0
35,35,15413.632091830452,12447.211844014802,757.7936278737186,897.7750287551095,2016.5807517660344,25.240125583186455,25.852989266207803,15.44939480997113,375.94050138432254,25.149933957114182,22.36631345532064,237.98317684205995,47.55549040739579,322.579733679301,0.5998704104064658,-30.176342015547952,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12447.211844014802,0.33,0.33,-0.002,348.3861123736451,2.0938545048655377,434.0169067382813,13256.544921875,-710.4315185546875,eta_4_x,0.0,2.03163091110944,434.0169067382813,14178.4248046875,-710.4315185546875,eta_3_bot,0.0
36,36,11877.210797458052,9096.58010620127,393.859963052273,1049.6360430835346,2477.408146271161,24.473127971029857,14.142061955504632,29.903202722646533,473.6337901540491,22.401609864962904,10.388642862187645,317.4358966121663,25.198306783792027,443.1977677415792,0.6647354627607805,44.23841724586183,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9096.58010620127,0.33,0.33,-0.002,478.6535891609056,1.5044470632752007,8878.7158203125,10123.0712890625,-346.1193542480469,eta_4_x,0.0,0.7733864610961589,8878.7158203125,5219.29541015625,-346.1193542480469,eta_3_top,16.0
37,37,7848.817191098597,10075.87128731586,291.41442942516454,1145.0256705465777,2064.798012992632,18.007296624427998,18.65089821198234,22.10467191991841,358.5416564723581,12.329934141809312,21.463854583569187,182.93959756790196,45.09246860984845,366.8108623305727,0.1856922066131042,-34.22836299693095,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10075.87128731586,0.33,0.33,-0.002,396.15573131701854,1.8410531594173856,175.6656951904297,581.5824584960938,-244.78811645507807,eta_4_x,0.0,1.8088408331133683,175.6656951904297,155.8345489501953,-244.78811645507807,eta_3_bot,0.0
38,38,17093.06415319044,11085.811231492844,703.8050852465911,881.1564018939097,2720.9214520674527,19.650205069254948,19.93881823275641,22.501082642680597,112.57079485495386,19.560828431426643,14.770695733752238,416.94348528702847,30.413706539602185,339.8371520634973,0.5432177610838211,-19.357664351123532,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11085.811231492844,0.33,0.33,-0.002,367.0241242285771,1.9293514193673584,386.5467834472656,15816.134765625,-1411.9595947265625,eta_4_x,0.0,0.364574752441672,386.5467834472656,15816.134765625,-893.554443359375,eta_3_bot,142.0
39,39,13262.916553638504,6455.100581020625,1163.0896795165331,768.4737428770324,4904.232012794007,19.90493204935405,16.25221797216795,11.669394548017337,321.8374057435259,16.29996179840206,27.347829758942435,214.28862382683045,37.65732469201394,424.7332219306832,0.1725805472013955,-8.100275226746078,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6455.100581020625,0.33,0.33,-0.002,458.7118796851379,1.5945997769462508,450.16064453125,6696.0869140625,-1110.221923828125,eta_1_x,0.0,2.695058786064432,450.16064453125,6696.0869140625,-1110.221923828125,eta_3_top,0.0
40,40,6294.987447241474,3432.9464108381817,917.4762226236068,381.3164129180327,4423.648244926757,26.67278749829671,29.516872041370647,14.76876512282067,306.33559201755384,19.132843593739345,10.304193843195613,344.66234645458337,48.370666660740895,405.0268398926585,0.6868589120280073,19.3781785892607,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3432.9464108381817,0.33,0.33,-0.002,437.42898708407125,1.64710805439508,239.40402221679688,150.51963806152344,-5186.8779296875,eta_4_x,0.0,3.91523769103594,3309.61669921875,150.51963806152344,-4765.46923828125,eta_3_bot,0.0
41,41,6386.078315910849,13888.479466402085,249.90337341830747,626.1543510697805,2732.897706508857,14.224032738363396,22.737762360022863,16.652748550465496,200.5631599555952,29.66352836702276,11.938923402352296,495.9416275828228,44.2956297159956,371.20402597149456,0.6213008782021999,23.83558854794811,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13888.479466402085,0.33,0.33,-0.002,400.9003480492141,1.900036932921407,9983.5361328125,2691.51708984375,-202.302734375,eta_1_x,0.0,2.9322657137697723,9983.5361328125,3068.40673828125,-202.302734375,eta_3_top,0.0
42,42,13188.410116805466,8956.349294499267,781.0424780233628,571.9903171960289,4434.105550582891,25.189268979618987,14.54703903524194,16.731738731927926,477.5767905796718,27.76201877535316,17.73547340180338,125.88392221272058,49.18963379471008,337.26838061529094,0.8564589004237688,-38.70960717781136,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,8956.349294499267,0.33,0.33,-0.002,364.2498510645143,1.282214797891453,312.29547119140625,5895.4443359375,-732.227294921875,eta_1_x,0.0,0.0198285965940979,7755.52880859375,5895.4443359375,-732.227294921875,eta_3_top,178.0
43,43,10162.64786032892,7385.850515502509,264.53251436638715,1190.2848905441306,3111.4746600910453,15.311918444734896,19.999540096108667,14.131317228066443,428.1942119699097,21.20414194462076,12.32952160293977,403.69699425216976,37.06447271551328,332.022750984212,0.755543022368197,50.209655197842025,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7385.850515502509,0.33,0.33,-0.002,358.5845710629489,1.9962074279044093,7253.181640625,156.42689514160156,-218.52685546875,eta_4_x,0.0,0.2131150298993484,7253.181640625,3884.697998046875,-218.52685546875,eta_3_top,192.0
44,44,15590.79039449421,4931.037331171795,1195.8025712285018,1098.3391086211102,2720.8398033975186,10.204202857132165,13.63990795792353,24.38777942864089,481.32031173994176,14.76793003057965,24.45502619588179,393.7062689953423,28.82973648856821,344.0671222366996,0.2644739967076389,-18.51860584946108,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4931.037331171795,0.33,0.33,-0.002,371.5924920156356,1.922282554097236,4576.73974609375,12606.5283203125,-1151.5135498046875,eta_4_x,0.0,0.3614617486398583,343.876708984375,13991.03515625,-3726.898193359375,eta_3_top,48.0
45,45,6560.080645573777,10049.526290138543,286.980060581376,422.4639990978317,3869.688739130147,22.552403583305505,11.629507930262694,11.570567211317226,121.28147959718034,16.30580930274177,29.79166457101105,374.8200514223675,42.02875813627837,311.2701282460326,0.7680959493290772,-40.906872712918656,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10049.526290138543,0.33,0.33,-0.002,336.1717385057152,2.2267607583929805,5149.72216796875,5994.943359375,-241.0632476806641,eta_4_x,0.0,3.3183470611834074,5149.72216796875,2868.0068359375,-241.0632476806641,eta_3_top,0.0
46,46,13604.144882895776,18197.922223225018,1040.767064515149,725.4404157534816,4067.9103434609774,10.298668427197796,18.42810861918976,27.666367207914817,384.2937362961847,24.10969030665277,20.003328494163053,416.6367588707124,49.93396952482825,419.187913262485,0.79933997670753,-5.068230181524805,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18197.922223225018,0.33,0.33,-0.002,452.7229463234839,1.589271319245628,17762.078125,6018.005859375,-996.791015625,eta_1_x,0.0,2.0147038361636933,13637.216796875,6018.005859375,-996.791015625,eta_3_top,0.0
47,47,9434.841286656494,11847.584253984063,1176.9261977469307,306.4703876919121,3159.826230433574,18.22417023964731,14.627466133219968,19.72207062954274,258.0909714017622,20.881450705237697,20.672753470975117,419.2542729503649,41.60688701729923,394.1895035204967,0.4162928879368768,19.159375526749123,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11847.584253984063,0.33,0.33,-0.002,425.7246638021365,1.7877550129666069,11677.3330078125,9022.28515625,-1588.119140625,eta_4_x,0.0,3.4519158196297965,7989.65673828125,9022.28515625,-1287.1048583984375,eta_3_bot,0.0
48,48,16796.15693405053,5213.556335439516,1079.1260259706507,980.354440888672,3648.150689138248,24.62679372701794,27.329076961105407,12.509045195102363,236.75880678542427,14.224306327462672,11.559503709095829,134.5234405597246,29.21246893901406,345.1930612196962,0.8511272050178778,-39.5429526929185,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5213.556335439516,0.33,0.33,-0.002,372.8085061172719,1.9979349076733688,363.5789489746094,15371.7587890625,-2028.6041259765625,eta_4_x,0.0,4.2329088834170285,363.5789489746094,444.04290771484375,-2028.6041259765625,eta_3_bot,0.0
49,49,8629.517423925725,17979.347040525634,615.6403734646124,454.79519835901954,4039.816780137913,19.79328254208024,16.23136815263782,20.92299283043439,478.6524014009791,14.875902346462343,14.349223658631026,345.5355367082183,46.15016825062167,361.0813309934256,0.1532900845915611,-35.73582930356326,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17979.347040525634,0.33,0.33,-0.002,389.9678374728997,1.886386309192137,250.76589965820312,4354.80908203125,-567.0371704101562,eta_1_x,0.0,4.230935784963391,250.76589965820312,3819.912841796875,-567.0371704101562,eta_3_top,0.0
50,50,6094.563246999508,10072.95677630538,353.3577777980367,217.58927892363656,4814.730431578193,16.957629494618445,23.382330166644405,16.713906477041714,502.4282992863388,28.469223495094543,24.900431748351245,193.58197668234368,35.11279865297462,381.6207726973135,0.7483934815610709,-16.350158457349266,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10072.95677630538,0.33,0.33,-0.002,412.1504345130986,1.827013233691132,7339.57666015625,2544.509765625,-297.564453125,eta_1_x,0.0,2.512838785537815,8239.9296875,62.98637008666992,-4750.3896484375,eta_3_bot,0.0
51,51,10699.795776649937,12391.416084242472,908.6572573858048,337.9341405216892,2074.6636899846644,27.58320780649398,23.311136220251285,27.94779757086401,176.51237362421747,15.170063181372392,18.284212144871056,493.29241059608864,47.70919838108638,385.055324393303,0.5293000841923361,25.100440609579547,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12391.416084242472,0.33,0.33,-0.002,415.8597503447673,1.8431804162080776,12213.3505859375,10239.5068359375,-1448.61474609375,eta_4_x,0.0,4.339538423931044,12213.3505859375,10239.5068359375,-1448.61474609375,eta_3_bot,0.0
52,52,12540.823757400738,9309.417234653814,651.3022039887107,980.9914311605812,4574.607085332845,15.92606354449098,11.871127682418186,11.49936301744667,212.37395860919503,29.252624501089247,14.27891953159927,370.8252691639016,44.2871227188711,381.26243632420807,0.0990479905246238,-7.3111433171940545,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9309.417234653814,0.33,0.33,-0.002,411.7634312301448,1.7685923463817184,324.6064147949219,11156.7568359375,-605.5968017578125,eta_4_x,0.0,2.6525322548757058,324.6064147949219,5401.71875,-605.5968017578125,eta_3_top,0.0
53,53,16154.1971123183,17208.689602706654,657.3291203207688,953.3484347788852,4219.723343898222,22.46155201619437,27.62138140329473,16.994079092629512,244.13449964705643,10.103267625526271,28.06821642143193,352.04189294362845,45.54964021374124,314.5025988485401,0.3436818228465508,-41.10104430120775,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17208.689602706654,0.33,0.33,-0.002,339.6628067564233,2.149815994647183,400.0286865234375,14767.5087890625,-3778.815673828125,eta_1_x,0.0,2.96014094789156,400.0286865234375,7103.10546875,-609.5233764648438,eta_3_top,0.0
54,54,12307.161331790465,17869.007040009205,569.841281485055,749.0891595731194,4406.125327517836,19.92198563157012,11.66971828398892,21.303965217228612,131.05044328357204,15.887573474449448,20.69975444676364,192.5462606187009,29.839831794337872,332.66376067608803,0.5940644049863084,-42.7349939631755,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17869.007040009205,0.33,0.33,-0.002,359.2768615301751,2.041577007337073,311.5336303710937,11289.396484375,-523.3236083984375,eta_4_x,0.0,2.8992296030134668,311.5336303710937,6710.8115234375,-523.3236083984375,eta_3_top,0.0
55,55,12550.234836071348,5769.5847495149965,536.3402099654729,759.7247387729662,2315.337286654744,19.800364377070284,19.0364972925339,17.52286026552401,143.41168573975648,17.631427454369618,23.594861598441916,169.02626724033522,46.605753100027535,323.23491582881445,0.6697278398904882,-14.413294198912787,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5769.5847495149965,0.33,0.33,-0.002,349.0937090951196,2.1349110811149044,201.17726135253903,10767.6328125,-488.66552734375,eta_4_x,0.0,2.2273090108818745,201.17726135253903,5509.5107421875,-488.66552734375,eta_3_top,0.0
56,56,16309.251562183425,4453.65732059776,1139.0897112746593,603.3683849296189,2247.0104733627472,15.33914244030674,23.13511860066008,10.746861506151411,497.0304812509741,24.871209420429103,11.900884004515856,122.75475038658377,31.22532746787798,389.5947924897226,0.2178442630016634,32.06143888413164,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4453.65732059776,0.33,0.33,-0.002,420.7623758889004,0.0,,,,,,0.0,,,,,
57,57,11837.884165312946,17876.539684647458,666.0203810805378,547.7932809875322,4511.032245443563,11.76485476841814,15.644028814255382,20.88691643656864,163.28152753253613,21.30450381103784,18.52399516227448,464.67414635183127,43.72528855175832,330.17720225396374,0.3375856203140169,27.334346607815704,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17876.539684647458,0.33,0.33,-0.002,356.59137843428084,1.998544185199024,8537.2216796875,5275.67333984375,-623.5084228515625,eta_1_x,0.0,0.3789795512724412,8537.2216796875,5275.67333984375,-623.5084228515625,eta_3_top,188.0
58,58,15108.32648549806,7418.783508147885,1157.6451564753215,469.3401292281016,4727.243144277888,21.29473111127344,27.653518988707177,24.496033304138454,490.5200801422226,28.458412413362005,11.944601144392053,155.86196790655742,33.547092405818816,410.8017767021204,0.6617861437758562,44.68064393964594,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7418.783508147885,0.33,0.33,-0.002,443.66591883829005,0.0,,,,,,0.0,,,,,
59,59,7297.18378698437,9203.92220160128,322.0632364236375,306.7301688458682,2676.40976209999,27.87522769925208,12.304354069122333,23.54291561330708,142.5004773950723,27.708165089543,20.59489610727551,381.819292808788,46.8069647244024,415.1305775344053,0.788966916054231,-17.01514642807542,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9203.92220160128,0.33,0.33,-0.002,448.34102373715774,1.7258136603799532,9038.595703125,6827.95556640625,-272.5150451660156,eta_4_x,0.0,3.315809881439593,6691.595703125,3266.5234375,-272.5150451660156,eta_3_top,0.0
