,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,ecu,fsu,b2,alpha_l,l_sec,b_sec1_b1,b_sec2_b1,b_sec1_b2,b_sec2_b2,h_S1_3,h_S7_9,h_v,l_v,left_p,right_p,h_b,b_b,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,withMPCs,offsetmodeling,mesh_size_factor,oo,uu,d3_plate,d2_walls,d3_walls,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c
10,8,6504.832701805115,7091.821565207918,775.5711262032268,380.5083186992356,3548.726164189723,19.42201161562864,16.415036385455743,27.19363487582111,112.63239305575864,13.44828158165576,13.890418120356616,340.3937014502434,43.27876937109598,307.6356962157333,0.5648825599470885,-34.309310956411665,-0.002,332.24655191299195,7091.821565207918,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.3104613948206523,944.9547119140624,5981.63330078125,-899.3101806640625,eta_4_x,0.0,6.930850896110777,164.85452270507812,5981.63330078125,-899.3101806640625,eta_3_bot,0.0
11,9,14594.978781193013,11740.957466429596,959.721392287651,692.3524490285749,2073.2306103665883,20.350477407658445,22.55135464464657,28.57531131356977,318.9245314002675,23.127552455316295,11.570813256162769,260.5605013126577,49.95844526548,309.6492495067818,0.2553114016712857,6.687060614343864,-0.002,334.4211894673244,11740.957466429596,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.150126138881633,409.3907775878906,13602.6064453125,-1499.3056640625,eta_4_x,0.0,1.437186417966272,409.3907775878906,13602.6064453125,-2888.37060546875,eta_3_top,0.0
12,10,14010.424750794064,6865.412345479579,1192.31183537242,520.2578748550628,4378.137503569102,29.51838782213739,20.7341315768497,10.61249983232306,386.06831818984006,10.97859321714252,27.23527962101256,390.3091194347599,41.43622761190567,420.0344797289813,0.1718684733469626,16.06821430602801,-0.002,453.6372381072998,6865.412345479579,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.6994632487658108,239.3873291015625,7186.4345703125,-1144.619384765625,eta_1_x,0.0,2.965672712910338,6618.7705078125,13251.7158203125,-2331.778076171875,eta_3_bot,0.0
13,11,14421.464595390764,3782.395993152272,673.9322671975183,1179.6556747221928,3074.888826292627,24.183177957551777,12.84212115429403,11.717829961521602,227.2720596131763,24.64596220741125,13.538616574428822,193.11465047546068,35.211573797268464,320.77207633188414,0.1967883154870802,-46.34943650121564,-0.002,346.4338424384349,3782.395993152272,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.1309496186223256,3510.629150390625,12933.9931640625,-627.4541625976562,eta_4_x,0.0,4.8595288283206335,263.7738037109375,1148.783447265625,-627.4541625976562,eta_3_bot,0.0
14,11,14421.464595390764,3782.395993152272,673.9322671975183,1179.6556747221928,3074.888826292627,24.183177957551777,12.84212115429403,11.717829961521602,227.2720596131763,24.64596220741125,13.538616574428822,193.11465047546068,35.211573797268464,320.77207633188414,0.1967883154870802,-46.34943650121564,-0.002,346.4338424384349,3782.395993152272,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.1309496186223256,3510.629150390625,12933.9931640625,-627.4541625976562,eta_4_x,0.0,4.8595288283206335,263.7738037109375,1148.783447265625,-627.4541625976562,eta_3_bot,0.0
15,12,16762.567042181676,3515.995165045586,221.2837987159259,1003.759538587016,4709.5730347406425,10.011527568523016,16.920702451260087,13.862634225247572,301.05985297490065,17.133832262203843,26.39653385675326,363.7937678640442,30.61807033210105,304.0055423273163,0.5981545304547226,-0.8949309823384652,-0.002,328.3259857135016,3515.995165045586,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
16,12,16762.567042181676,3515.995165045586,221.2837987159259,1003.759538587016,4709.5730347406425,10.011527568523016,16.920702451260087,13.862634225247572,301.05985297490065,17.133832262203843,26.39653385675326,363.7937678640442,30.61807033210105,304.0055423273163,0.5981545304547226,-0.8949309823384652,-0.002,328.3259857135016,3515.995165045586,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
17,13,13009.538905225168,12624.441519572516,257.4816680207035,1154.712032676519,2328.0654272181814,19.430053217235987,28.49390925738656,27.065849770462343,487.6719219136998,17.34309062129194,13.005717000893396,422.57117584824255,39.12682384518379,303.02519880108184,0.7934500272525981,-9.421449195120914,-0.002,327.2672147051684,12624.441519572516,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
18,14,8117.579303069114,18381.234381456423,870.0676011728999,341.64022461621346,2038.3033195656,25.40789574985096,21.298217643533587,25.11450952526132,190.28969064796507,19.614006197828207,16.69423900937648,102.56455410928685,37.21937893445602,434.7171266485842,0.4050445147610791,49.79661942621706,-0.002,469.49449678047097,18381.234381456423,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,4.309627328852176,12320.2861328125,4142.37109375,-810.0629272460938,eta_1_x,0.0,9.219654883633506,12320.2861328125,3633.56787109375,-810.0629272460938,eta_3_top,0.0
19,15,2946.795384294208,16821.141568672276,890.8124339447475,386.66867628651664,4115.168458630715,23.588087845947065,13.525242078594134,24.48104408330221,212.68866947934703,29.83269646877944,20.9024650486125,361.7017283262866,42.82957662459396,379.0747525921336,0.828029357356139,-27.332840449773983,-0.002,409.40073279950434,16821.141568672276,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.17794815704826,14291.7451171875,146.4654083251953,-4862.49072265625,eta_4_x,0.0,9.475369365519777,14291.7451171875,146.4654083251953,-4862.49072265625,eta_3_bot,0.0
20,16,10132.565280333,14414.92343719868,942.862394999376,855.022785179497,2633.633032184635,12.614233336586288,22.837444675668404,12.807402842341208,104.53642731696958,15.963097887406065,13.871159969011552,311.96588044991995,48.3109976909909,329.39303777057853,0.6299310488440835,11.114771258021824,-0.002,355.74448079222486,14414.92343719868,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.642421117273498,10031.7080078125,8897.5322265625,-1126.524169921875,eta_4_x,0.0,13.512248121528575,11446.5263671875,8897.5322265625,-1628.298828125,eta_3_bot,0.0
21,17,3574.354877652134,19609.52826163915,1126.584154561378,222.9786057334012,2772.2833732724475,28.768036302984,28.710060161230263,16.751525763805418,491.3362532274587,20.884850721512755,24.46026488779208,259.015398342448,29.498743102515704,386.0218338883996,0.3667454887860869,39.0771798736124,-0.002,416.9035805994715,19609.52826163915,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,8.158291807858468,6607.8955078125,64.54644012451172,-3538.106689453125,eta_4_x,0.0,8.437883923695017,7255.01025390625,64.54644012451172,-3802.202392578125,eta_3_bot,0.0
22,18,4548.199063722922,13284.421754112256,976.0641370886024,667.3616935483844,4808.831042903392,15.936604560570762,20.08496333367266,12.475153955640868,306.1804737585594,29.202257691101966,27.155658506521387,195.3874264376376,27.243340706830526,409.97323379973545,0.771222086735082,1.3367511603757125,-0.002,442.7710925037143,13284.421754112256,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,13.857195697172802,12966.2578125,3610.1982421875,-923.7749633789062,eta_4_x,0.0,32.08498511459194,10591.4501953125,286.0121459960937,-2908.494873046875,eta_3_top,0.0
23,18,4548.199063722922,13284.421754112256,976.0641370886024,667.3616935483844,4808.831042903392,15.936604560570762,20.08496333367266,12.475153955640868,306.1804737585594,29.202257691101966,27.155658506521387,195.3874264376376,27.243340706830526,409.97323379973545,0.771222086735082,1.3367511603757125,-0.002,442.7710925037143,13284.421754112256,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,13.857195697172802,12966.2578125,3610.1982421875,-923.7749633789062,eta_4_x,0.0,32.08498511459194,10591.4501953125,286.0121459960937,-2908.494873046875,eta_3_top,0.0
24,19,14578.95612145606,4093.947447699854,599.9745048717606,951.1288492995944,2245.1678609338337,25.99090162377791,12.35091638140478,10.0646015612941,415.73614135646295,27.37321907205368,23.79061455305864,492.257331321458,33.96608296905719,318.06075001812474,0.7123796431436668,2.1130226748541787,-0.002,343.5056100195748,4093.947447699854,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
25,20,9403.859611984764,9952.292815493389,1180.29860996628,364.7615695350539,4921.335945402187,29.01018037834753,14.834655525884576,27.79832947093349,252.91323120600305,25.532495006772614,18.31423818830017,287.217349718224,40.01144141192636,426.6883017558452,0.2774417773626849,4.846246351045835,-0.002,460.8233658963129,9952.292815493389,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.382963113046152,173.51124572753906,8903.783203125,-1820.718994140625,eta_4_x,0.0,5.065854153302229,2636.703369140625,8903.783203125,-1351.8990478515625,eta_3_bot,0.0
26,21,6560.050538439317,4412.6656163477855,714.6290590783947,263.4874607641267,2751.2816388353976,28.777354181282288,21.39305376973972,15.047404210555106,204.7119337106464,17.698742898511615,25.96170048738186,371.0503365943082,30.04314123954439,327.9955737207636,0.6683256804967231,-23.48612980803938,-0.002,354.2352196184247,4412.6656163477855,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.8727475346135702,153.863525390625,6212.72607421875,-1072.6575927734375,eta_4_x,0.0,4.587839484748055,153.863525390625,6212.72607421875,-1072.6575927734375,eta_3_bot,0.0
27,22,13903.082973947809,3865.8408049442046,737.708490238913,763.9691633453994,4916.633566407285,19.22264974466829,27.934308242548536,21.98508584092158,178.94594812074922,21.55251038856648,16.179190086560936,471.0239487519409,49.01570001116076,355.8900513757577,0.5867426661735133,19.50570199635,-0.002,384.36125548581833,3865.8408049442046,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.873770120348616,3588.07861328125,12806.41796875,-2017.3255615234373,eta_4_x,0.0,2.3616018193545054,3588.07861328125,6139.69091796875,-690.1143798828125,eta_3_top,0.0
28,22,13903.082973947809,3865.8408049442046,737.708490238913,763.9691633453994,4916.633566407285,19.22264974466829,27.934308242548536,21.98508584092158,178.94594812074922,21.55251038856648,16.179190086560936,471.0239487519409,49.01570001116076,355.8900513757577,0.5867426661735133,19.50570199635,-0.002,384.36125548581833,3865.8408049442046,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.873770120348616,3588.07861328125,12806.41796875,-2017.3255615234373,eta_4_x,0.0,2.3616018193545054,3588.07861328125,6139.69091796875,-690.1143798828125,eta_3_top,0.0
29,23,12730.813101292577,16549.395591583994,470.8168458234523,630.7657013327707,3588.145294158357,25.1493506948185,12.497126589663807,10.529355649819568,219.96201760158863,15.355209060478128,18.900276924571266,331.47779903848607,46.49178712314957,316.03791476734034,0.7530716335372486,-40.92828184250238,-0.002,341.3209479487276,16549.395591583994,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
30,24,4428.072561925559,7655.605513365839,733.0894855894622,500.8450684265207,3458.092128167503,15.092546716597644,17.622496203728087,24.34898811484007,263.31102651006046,24.290673474814547,22.494056960243885,223.8073060281095,32.63736631888388,360.33133885516304,0.7778016360092559,-19.926217682145293,-0.002,389.1578459635761,7655.605513365839,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12.923712893750787,7380.57666015625,2349.069091796875,-680.7259521484375,eta_1_x,0.0,32.46126942905261,7380.57666015625,202.72300720214844,-3291.168701171875,eta_3_bot,0.0
31,24,4428.072561925559,7655.605513365839,733.0894855894622,500.8450684265207,3458.092128167503,15.092546716597644,17.622496203728087,24.34898811484007,263.31102651006046,24.290673474814547,22.494056960243885,223.8073060281095,32.63736631888388,360.33133885516304,0.7778016360092559,-19.926217682145293,-0.002,389.1578459635761,7655.605513365839,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12.923712893750787,7380.57666015625,2349.069091796875,-680.7259521484375,eta_1_x,0.0,32.46126942905261,7380.57666015625,202.72300720214844,-3291.168701171875,eta_3_bot,0.0
32,25,16412.933972863426,6921.436909684705,406.72145776332286,649.7671061193232,4799.80152195435,23.51053096540027,28.994507237528243,12.137463738149098,234.59945225854128,21.214464746346188,13.225719247174831,455.13173903456,32.351882304948575,334.97663853053194,0.1520367911089343,23.16644223604051,-0.002,361.7747696129745,6921.436909684705,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
33,26,7854.470845811238,3478.142093741916,799.6529098591229,1053.635152922673,4310.915202029211,15.64740224503085,20.975197996028104,23.340723610071525,297.99993195053446,22.12700555102277,15.708968220448464,212.4508167351225,45.85029286106149,449.6273880299033,0.8906826749384157,-44.64087760601793,-0.002,485.5975790722956,3478.142093741916,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,5.290216267358517,242.55593872070312,4067.9169921875,-751.9124145507812,eta_1_x,0.0,27.11247006011088,242.55593872070312,4067.9169921875,-751.9124145507812,eta_3_top,0.0
34,27,7454.996038585752,10803.260621944992,908.0176868568224,440.30092461192953,4601.909121111664,18.215850944468404,25.814202693146097,13.168978089444565,371.28592988262153,10.633656642553529,17.84122077421855,209.77871781078463,38.95829288415963,334.8072759538241,0.1740395636164501,28.062935315748533,-0.002,361.59185803013,10803.260621944992,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.27136839257652,2627.846923828125,3255.34326171875,-858.9356689453125,eta_1_x,0.0,8.79904274290479,5004.564453125,6836.47802734375,-1068.4801025390625,eta_3_bot,0.0
35,28,10806.811990972876,14256.567853160426,749.2017741287221,933.50815457191,3531.081113954762,13.287861812353809,22.328170037781867,21.408678574712116,123.95243673951695,27.22378994863021,17.9528198367891,483.6353802138111,34.1196526902819,311.76264894388555,0.7051428123074494,6.640670542272829,-0.002,336.7036608593964,14256.567853160426,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.489467780789713,13915.12109375,9451.0029296875,-1668.211181640625,eta_4_x,0.0,8.823834593444376,10683.6318359375,3612.890869140625,-701.6334228515625,eta_3_top,0.0
36,29,17551.04374093284,4465.065009480428,849.4270314253025,1008.3863901705324,2385.705817461788,14.320010285652906,22.581366711499708,12.151377742492734,348.24414685564005,20.096364774503183,14.683231817260513,101.73347620505066,26.151409130244385,394.2941205741826,0.4893095795837724,19.956594711317607,-0.002,425.8376502201173,4465.065009480428,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.6915614293513974,4144.248046875,7730.1103515625,-801.5719604492188,eta_1_x,0.0,0.879919529465851,4144.248046875,8812.546875,-801.5719604492188,eta_3_top,36.0
37,30,7937.082233079885,10432.063590450707,930.839408089394,1112.3298931523282,4838.723861269772,12.07934986316841,14.095491603808943,22.844620783800806,157.51039172550003,18.63150478112883,25.129270753413884,102.65573546738776,42.42441359821738,439.074878440694,0.7803697546424145,-8.513699572573515,-0.002,474.2008687159496,10432.063590450707,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,6.095120388390524,10057.2900390625,4082.222412109375,-883.1040649414062,eta_1_x,0.0,29.02156900783656,9033.3876953125,2742.529541015625,-883.1040649414062,eta_3_top,0.0
38,30,7937.082233079885,10432.063590450707,930.839408089394,1112.3298931523282,4838.723861269772,12.07934986316841,14.095491603808943,22.844620783800806,157.51039172550003,18.63150478112883,25.129270753413884,102.65573546738776,42.42441359821738,439.074878440694,0.7803697546424145,-8.513699572573515,-0.002,474.2008687159496,10432.063590450707,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,6.095120388390524,10057.2900390625,4082.222412109375,-883.1040649414062,eta_1_x,0.0,29.02156900783656,9033.3876953125,2742.529541015625,-883.1040649414062,eta_3_top,0.0
39,31,17080.2761410605,6278.48678663239,758.5489403482129,326.7188336026663,4194.964087864617,22.7210867391648,14.47008929849306,10.137865722950623,428.71247172900144,15.40495470897245,26.722605065115893,277.3538840928964,27.063604983959785,386.042225039854,0.2983997059276038,-38.74635807238489,-0.002,416.9256030430424,6278.48678663239,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
40,32,11644.515643405384,16892.916654643326,1159.112947087106,526.2364324121744,3313.141539763893,27.206143707283875,19.82061485516678,28.503515252361005,435.0658099740312,12.21842771710723,13.775101229944404,312.38739434433,43.30716192970664,351.3543227481337,0.8361706012789947,49.30744736418353,-0.002,379.4626685679845,16892.916654643326,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.000639038755462,16589.4765625,10903.0,-2021.4007568359373,eta_4_x,0.0,7.07249098446078,16589.4765625,215.27853393554688,-2021.4007568359373,eta_3_bot,0.0
41,32,11644.515643405384,16892.916654643326,1159.112947087106,526.2364324121744,3313.141539763893,27.206143707283875,19.82061485516678,28.503515252361005,435.0658099740312,12.21842771710723,13.775101229944404,312.38739434433,43.30716192970664,351.3543227481337,0.8361706012789947,49.30744736418353,-0.002,379.4626685679845,16892.916654643326,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.000639038755462,16589.4765625,10903.0,-2021.4007568359373,eta_4_x,0.0,7.07249098446078,16589.4765625,215.27853393554688,-2021.4007568359373,eta_3_bot,0.0
42,33,14482.100567835932,16811.624822859645,882.5047253579896,225.38788101862065,4392.550653465747,15.219813387959569,29.850605503060542,17.929435780879608,333.4239316451317,23.992275086509537,12.324612664384803,324.382615113845,29.18870669818749,342.794176390671,0.2305891789929043,-12.004928444165545,-0.002,370.2177105019247,16811.624822859645,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
43,33,14482.100567835932,16811.624822859645,882.5047253579896,225.38788101862065,4392.550653465747,15.219813387959569,29.850605503060542,17.929435780879608,333.4239316451317,23.992275086509537,12.324612664384803,324.382615113845,29.18870669818749,342.794176390671,0.2305891789929043,-12.004928444165545,-0.002,370.2177105019247,16811.624822859645,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
44,34,16455.76248066507,10903.146132515249,285.06338857122086,1118.7746687078895,4644.3509250476745,17.835066411257902,11.206791978919629,20.616401147276367,351.3787407111887,12.046614089175725,21.033695506790806,188.4219785134584,29.32015651070472,352.0030039648442,0.1100572735391461,-36.85215622440701,-0.002,380.16324428203177,10903.146132515249,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
45,35,9487.538017139374,14711.347281121363,1092.9748346961533,392.7130632057082,3637.982881558348,29.2720429531781,12.423257306074913,17.436245352362626,295.2296621100503,13.97973046006372,21.376162261101506,118.89379357697268,37.114615594968015,393.9927330022148,0.1855706891370027,20.738995238801053,-0.002,425.512151642392,14711.347281121363,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.4418621478843447,3118.03271484375,4249.861328125,-1026.73388671875,eta_1_x,0.0,8.640669362244086,5620.50830078125,8946.0703125,-1219.8262939453125,eta_3_bot,0.0
46,36,4234.660968225713,5025.179110997087,1058.0796131458544,1125.3210047538234,4137.384498831417,16.13377073353862,19.61509325508349,19.178422989478836,170.81203245963627,14.078861520363557,14.885208217970956,276.25994776477125,45.61737251316512,332.7133892993923,0.5564874376622319,-7.403001057839596,-0.002,359.3304604433437,5025.179110997087,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,36.41440302977978,4664.11767578125,524.7283325195312,-4906.9345703125,eta_4_x,0.0,81.43022005893575,4664.11767578125,524.7283325195312,-4906.9345703125,eta_3_bot,0.0
47,37,4590.590089883286,7783.546929835283,538.0434384281346,792.5768733392015,2499.440179434037,18.198489303994595,10.99000319490711,24.577731255899984,316.00588070426056,16.475837960277985,24.797431488138145,309.42021802846114,45.08317617137152,306.04051927166665,0.8634096375146187,-4.673471604309675,-0.002,330.52376081340003,7783.546929835283,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,7.92797503286807,7503.92138671875,3533.150146484375,-494.12152099609375,eta_4_x,0.0,34.16949967853973,7503.92138671875,1526.2330322265625,-494.12152099609375,eta_3_top,0.0
48,38,2599.3435914479005,10281.785706101016,666.3036294855826,765.2497534250994,3719.843059387543,15.71000174097916,15.204716646469333,25.891008143060503,363.9998832204417,10.351358071222943,10.506242562210886,109.57963643995852,48.94626936376867,342.4307530029707,0.1267067118945734,8.01054868746266,-0.002,369.82521324320834,10281.785706101016,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,10.00196389506632,358.5115661621094,1356.74755859375,-618.7105102539062,eta_4_x,0.0,55.12150454778936,358.5115661621094,347.3056640625,-4126.7353515625,eta_3_bot,0.0
49,39,6872.563642159738,8132.393658847026,328.3710377176712,1187.3050459014094,3561.959192100673,28.804784711766843,15.53464206180022,11.27831826934084,410.37995022027536,27.72038053753965,26.523873481100917,406.5085441272439,30.62162384022996,407.8728301573505,0.2769428454793223,-42.41638538506955,-0.002,440.50265656993855,8132.393658847026,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7370265585943203,189.0434112548828,5487.02197265625,-273.6425170898437,eta_4_x,0.0,3.7071648052299473,189.0434112548828,2080.379150390625,-273.6425170898437,eta_3_top,0.0
50,40,7161.938216631317,17449.842848285884,954.9336784104352,576.953312803296,2619.5310299339512,26.129426684324848,29.55084253127961,22.749659017946037,155.20653829309464,21.19637442439312,26.98735576173205,421.45571541703663,48.155401994496245,325.67110879283155,0.7790193655096926,18.27618929652985,-0.002,351.7247974962581,17449.842848285884,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,10.14383826240954,16280.05078125,6343.6064453125,-1137.6126708984375,eta_4_x,0.0,23.197046855724714,17136.3984375,6343.6064453125,-1636.7003173828125,eta_3_bot,0.0
51,41,17266.647795917735,10706.245915727051,688.4094989721536,730.8565469151472,2909.3616453324767,11.837424022055975,29.77955949439166,10.707899559061682,433.18015733243993,27.532763663249693,29.024028459801585,155.3890592401568,33.433317490111975,385.39060665564,0.3005779256290438,-43.29203992889846,-0.002,416.2218551880912,10706.245915727051,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7078589805426228,9270.80859375,7726.90185546875,-646.0458374023438,eta_1_x,0.0,0.2396794897751225,373.3119201660156,7726.90185546875,-646.0458374023438,eta_3_top,120.0
52,41,17266.647795917735,10706.245915727051,688.4094989721536,730.8565469151472,2909.3616453324767,11.837424022055975,29.77955949439166,10.707899559061682,433.18015733243993,27.532763663249693,29.024028459801585,155.3890592401568,33.433317490111975,385.39060665564,0.3005779256290438,-43.29203992889846,-0.002,416.2218551880912,10706.245915727051,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7078589805426228,9270.80859375,7726.90185546875,-646.0458374023438,eta_1_x,0.0,0.2396794897751225,373.3119201660156,7726.90185546875,-646.0458374023438,eta_3_top,120.0
53,42,17063.121981037388,9531.069795787793,258.98360056491634,397.0597246637565,3724.9829638681863,18.448266412971847,16.21397338843019,24.194109585937618,341.955087514737,19.368094612676657,18.13603477804521,271.7710689567064,29.322694097699294,396.4524103533777,0.8147035767560488,47.76686587905324,-0.002,428.168603181648,9531.069795787793,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
