,Unnamed: 0,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,ecu,fsu,b2,alpha_l,l_sec,b_sec1_b1,b_sec2_b1,b_sec1_b2,b_sec2_b2,h_S1_3,h_S7_9,h_v,l_v,left_p,right_p,h_b,b_b,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,withMPCs,offsetmodeling,mesh_size_factor,oo,uu,d3_plate,d2_walls,d3_walls,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_tot,vol_plate_conc,vol_plate_steel,w_plate_steel,vol_walls_conc,vol_walls_steel,w_walls_steel,GWP,AP,ADP-minerals-metals,ADP-fossil,ODP,POCP
20,20,16,10132.565280333,14414.92343719868,942.862394999376,855.022785179497,2633.633032184635,12.614233336586288,22.837444675668404,12.807402842341208,104.53642731696958,15.963097887406065,13.871159969011552,311.96588044991995,48.3109976909909,329.39303777057853,0.6299310488440835,11.114771258021824,-0.002,355.74448079222486,14414.92343719868,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.642421117273498,10031.7080078125,8897.5322265625,-1126.524169921875,eta_4_x,0.0,13.512248121528575,11446.5263671875,8897.5322265625,-1628.298828125,eta_3_bot,0.0,2.642421117273498,137.7146254249192,1.0849690249625006,8517.00684595563,64.91951768598304,0.29729452376896726,2333.762011586393,63450.030661337085,101.25724547600855,0.19849887716985887,391978.63925363496,0.00042397756600864086,14.21648646772563
21,21,17,3574.354877652134,19609.52826163915,1126.584154561378,222.9786057334012,2772.2833732724475,28.768036302984,28.710060161230263,16.751525763805418,491.3362532274587,20.884850721512755,24.46026488779208,259.015398342448,29.498743102515704,386.0218338883996,0.3667454887860869,39.0771798736124,-0.002,416.9035805994715,19609.52826163915,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,8.158291807858468,6607.8955078125,64.54644012451172,-3538.106689453125,eta_4_x,0.0,8.437883923695017,7255.01025390625,64.54644012451172,-3802.202392578125,eta_3_bot,0.0,8.158291807858468,78.96387524585542,0.2326504332749375,1826.3059012082595,24.24364732395821,0.4634727291095904,3638.260923510285,23941.609833508926,40.67670404268432,0.06414874867229457,161569.72954192822,0.00021110903307291248,5.94340288351051
22,22,18,4548.199063722922,13284.421754112256,976.0641370886024,667.3616935483844,4808.831042903392,15.936604560570762,20.08496333367266,12.475153955640868,306.1804737585594,29.202257691101966,27.155658506521387,195.3874264376376,27.243340706830526,409.97323379973545,0.771222086735082,1.3367511603757125,-0.002,442.7710925037143,13284.421754112256,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,13.857195697172802,12966.2578125,3610.1982421875,-923.7749633789062,eta_4_x,0.0,32.08498511459194,10591.4501953125,286.0121459960937,-2908.494873046875,eta_3_top,0.0,13.857195697172802,58.97398508950751,0.1483239391258144,1164.342922137643,85.26551978901462,0.9565843568083918,7509.187200945876,33719.68834901892,57.84725510343653,0.08799959262590022,236030.14308614074,0.0003339124723800963,9.119105934794367
23,23,18,4548.199063722922,13284.421754112256,976.0641370886024,667.3616935483844,4808.831042903392,15.936604560570762,20.08496333367266,12.475153955640868,306.1804737585594,29.202257691101966,27.155658506521387,195.3874264376376,27.243340706830526,409.97323379973545,0.771222086735082,1.3367511603757125,-0.002,442.7710925037143,13284.421754112256,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,13.857195697172802,12966.2578125,3610.1982421875,-923.7749633789062,eta_4_x,0.0,32.08498511459194,10591.4501953125,286.0121459960937,-2908.494873046875,eta_3_top,0.0,13.857195697172802,58.97398508950751,0.1483239391258144,1164.342922137643,85.26551978901462,0.9565843568083918,7509.187200945876,33719.68834901892,57.84725510343653,0.08799959262590022,236030.14308614074,0.0003339124723800963,9.119105934794367
24,24,19,14578.95612145606,4093.947447699854,599.9745048717606,951.1288492995944,2245.1678609338337,25.99090162377791,12.35091638140478,10.0646015612941,415.73614135646295,27.37321907205368,23.79061455305864,492.257331321458,33.96608296905719,318.06075001812474,0.7123796431436668,2.1130226748541787,-0.002,343.5056100195748,4093.947447699854,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,35.8097664331661,0.12102903230073006,950.077903560731,17.48479040517758,0.09342949216298838,733.4215134794588,12077.836470059396,19.907750839437348,0.0349403709215252,72201.12583653649,6.631851971985225e-05,2.176374508876581
25,25,20,9403.859611984764,9952.292815493389,1180.29860996628,364.7615695350539,4921.335945402187,29.01018037834753,14.834655525884576,27.79832947093349,252.91323120600305,25.532495006772614,18.31423818830017,287.217349718224,40.01144141192636,426.6883017558452,0.2774417773626849,4.846246351045835,-0.002,460.8233658963129,9952.292815493389,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.382963113046152,173.51124572753906,8903.783203125,-1820.718994140625,eta_4_x,0.0,5.065854153302229,2636.703369140625,8903.783203125,-1351.8990478515625,eta_3_bot,0.0,2.382963113046152,110.46410495216185,0.5749932504801439,4513.69701626913,35.731004782126966,0.41187936888628185,3233.2530457573125,43710.32567072376,70.63664269096108,0.1360319681228801,281997.12780434254,0.0003018341713645974,9.783483410443498
26,26,21,6560.050538439317,4412.6656163477855,714.6290590783947,263.4874607641267,2751.2816388353976,28.777354181282288,21.39305376973972,15.047404210555106,204.7119337106464,17.698742898511615,25.96170048738186,371.0503365943082,30.04314123954439,327.9955737207636,0.6683256804967231,-23.48612980803938,-0.002,354.2352196184247,4412.6656163477855,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.87274753461357,153.863525390625,6212.72607421875,-1072.6575927734375,eta_4_x,0.0,4.587839484748055,153.863525390625,6212.72607421875,-1072.6575927734375,eta_3_bot,0.0,3.87274753461357,20.686588516873297,0.1839389902400669,1443.9210733845252,6.39773159844823,0.08603318516001016,675.3605035060797,6454.576458696143,11.334981887216292,0.015741646635561164,49160.69827805228,8.110168837384852e-05,2.097086709377444
27,27,22,13903.082973947809,3865.8408049442046,737.708490238913,763.9691633453994,4916.633566407285,19.22264974466829,27.934308242548536,21.98508584092158,178.94594812074922,21.55251038856648,16.179190086560936,471.0239487519409,49.01570001116076,355.8900513757577,0.5867426661735133,19.50570199635,-0.002,384.36125548581833,3865.8408049442046,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.873770120348616,3588.07861328125,12806.41796875,-2017.3255615234373,eta_4_x,0.0,2.3616018193545054,3588.07861328125,6139.69091796875,-690.1143798828125,eta_3_top,0.0,1.873770120348616,39.6496960348306,0.41923204417016807,3290.971546735819,29.041405610736348,0.09765606173264937,766.6000846012976,21603.994070708068,34.69076442849813,0.06668453595473095,136618.9654957668,0.000157949428973595,5.116685587189255
28,28,22,13903.082973947809,3865.8408049442046,737.708490238913,763.9691633453994,4916.633566407285,19.22264974466829,27.934308242548536,21.98508584092158,178.94594812074922,21.55251038856648,16.179190086560936,471.0239487519409,49.01570001116076,355.8900513757577,0.5867426661735133,19.50570199635,-0.002,384.36125548581833,3865.8408049442046,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.873770120348616,3588.07861328125,12806.41796875,-2017.3255615234373,eta_4_x,0.0,2.3616018193545054,3588.07861328125,6139.69091796875,-690.1143798828125,eta_3_top,0.0,1.873770120348616,39.6496960348306,0.41923204417016807,3290.971546735819,29.041405610736348,0.09765606173264937,766.6000846012976,21603.994070708068,34.69076442849813,0.06668453595473095,136618.9654957668,0.000157949428973595,5.116685587189255
29,29,23,12730.813101292577,16549.395591583994,470.8168458234523,630.7657013327707,3588.145294158357,25.1493506948185,12.497126589663807,10.529355649819568,219.96201760158863,15.355209060478128,18.900276924571266,331.47779903848607,46.49178712314957,316.03791476734034,0.7530716335372486,-40.92828184250238,-0.002,341.3209479487276,16549.395591583994,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,99.19511225162682,0.7850324867187201,6162.505020741953,74.91179844603658,0.4544071496255694,3567.0961245607195,52181.73972637354,84.60801273618854,0.16120040785041762,340804.9449916552,0.00037834902101553197,12.04629278911625
30,30,24,4428.072561925559,7655.605513365839,733.0894855894622,500.8450684265207,3458.092128167503,15.092546716597644,17.622496203728087,24.34898811484007,263.31102651006046,24.290673474814547,22.494056960243885,223.8073060281095,32.63736631888388,360.33133885516304,0.7778016360092559,-19.926217682145293,-0.002,389.1578459635761,7655.605513365839,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12.923712893750787,7380.57666015625,2349.069091796875,-680.7259521484375,eta_1_x,0.0,32.46126942905261,7380.57666015625,202.72300720214844,-3291.168701171875,eta_3_bot,0.0,12.923712893750787,24.851423258383928,0.12894277470486365,1012.2007814331796,26.518533488828698,0.27217028722804476,2136.5367547401515,12024.00794249574,20.659470523578893,0.031245259093477466,84649.76128865719,0.00012116053033030563,3.294541423180435
31,31,24,4428.072561925559,7655.605513365839,733.0894855894622,500.8450684265207,3458.092128167503,15.092546716597644,17.622496203728087,24.34898811484007,263.31102651006046,24.290673474814547,22.494056960243885,223.8073060281095,32.63736631888388,360.33133885516304,0.7778016360092559,-19.926217682145293,-0.002,389.1578459635761,7655.605513365839,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12.923712893750787,7380.57666015625,2349.069091796875,-680.7259521484375,eta_1_x,0.0,32.46126942905261,7380.57666015625,202.72300720214844,-3291.168701171875,eta_3_bot,0.0,12.923712893750787,24.851423258383928,0.12894277470486365,1012.2007814331796,26.518533488828698,0.27217028722804476,2136.5367547401515,12024.00794249574,20.659470523578893,0.031245259093477466,84649.76128865719,0.00012116053033030563,3.294541423180435
32,32,25,16412.933972863426,6921.436909684705,406.72145776332286,649.7671061193232,4799.80152195435,23.51053096540027,28.994507237528243,12.137463738149098,234.59945225854128,21.214464746346188,13.225719247174831,455.13173903456,32.351882304948575,334.97663853053194,0.1520367911089343,23.16644223604051,-0.002,361.7747696129745,6921.436909684705,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,46.203999706509116,0.6407364529105025,5029.781155347445,43.17250625816096,0.18457441601032343,1448.909165681039,21170.706692563468,36.908593058853455,0.052767290796540835,157148.03994804647,0.0002483216546629582,6.516527502276628
33,33,26,7854.470845811238,3478.142093741916,799.6529098591229,1053.635152922673,4310.915202029211,15.64740224503085,20.975197996028104,23.340723610071525,297.99993195053446,22.12700555102277,15.708968220448464,212.4508167351225,45.85029286106149,449.6273880299033,0.8906826749384157,-44.64087760601793,-0.002,485.5975790722956,3478.142093741916,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,5.290216267358517,242.55593872070312,4067.9169921875,-751.9124145507812,eta_1_x,0.0,27.11247006011088,242.55593872070312,4067.9169921875,-751.9124145507812,eta_3_top,0.0,5.290216267358517,21.845690394663777,0.09889969068744986,776.3625718964814,31.596359604776435,0.13980785331020526,1097.4916484851112,15738.403541714468,24.898143116939856,0.0512545622077331,93632.49962791972,7.440218144793121e-05,2.8250368514356583
34,34,27,7454.996038585752,10803.260621944992,908.0176868568224,440.30092461192953,4601.909121111664,18.215850944468404,25.814202693146097,13.168978089444565,371.28592988262153,10.633656642553529,17.84122077421855,209.77871781078463,38.95829288415963,334.8072759538241,0.1740395636164501,28.062935315748533,-0.002,361.59185803013,10803.260621944992,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.27136839257652,2627.846923828125,3255.34326171875,-858.9356689453125,eta_1_x,0.0,8.79904274290479,5004.564453125,6836.47802734375,-1068.4801025390625,eta_3_bot,0.0,3.27136839257652,73.13016921625596,0.22413597844431354,1759.4674307878613,43.77967007208375,0.3342701341246114,2624.0205528781994,34500.54926249923,54.74110892635058,0.11167125083612245,207634.85581898218,0.0001734233710909426,6.402963945139883
35,35,28,10806.811990972876,14256.567853160426,749.2017741287221,933.50815457191,3531.081113954762,13.287861812353809,22.328170037781867,21.40867857471212,123.95243673951695,27.22378994863021,17.9528198367891,483.6353802138111,34.1196526902819,311.76264894388555,0.7051428123074494,6.640670542272829,-0.002,336.7036608593964,14256.567853160426,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.489467780789713,13915.12109375,9451.0029296875,-1668.211181640625,eta_4_x,0.0,8.823834593444376,10683.6318359375,3612.890869140625,-701.6334228515625,eta_3_top,0.0,2.489467780789713,115.42805521704874,1.2470674206126136,9789.479251809016,93.9876500454353,0.3179891234274991,2496.2146189058676,48879.36664032679,83.69025165876621,0.12825280255098215,339653.40645715717,0.0004732773619351037,12.998863593567275
36,36,29,17551.04374093284,4465.065009480428,849.4270314253025,1008.3863901705324,2385.705817461788,14.320010285652906,22.581366711499708,12.151377742492734,348.24414685564005,20.096364774503183,14.683231817260513,101.73347620505066,26.151409130244385,394.2941205741826,0.4893095795837724,19.956594711317607,-0.002,425.8376502201173,4465.065009480428,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.6915614293513974,4144.248046875,7730.1103515625,-801.5719604492188,eta_1_x,0.0,0.879919529465851,4144.248046875,8812.546875,-801.5719604492188,eta_3_top,36.0,0.879919529465851,66.56666702317959,0.17791378244732942,1396.623192211536,21.48333235444307,0.4503671470621866,3535.382104438165,20493.079970902472,34.96292829084366,0.05429706350007483,140504.61180807382,0.00019023110078030653,5.282261703793725
37,37,30,7937.082233079885,10432.063590450707,930.839408089394,1112.3298931523282,4838.723861269772,12.07934986316841,14.095491603808943,22.844620783800806,157.51039172550003,18.63150478112883,25.129270753413884,102.65573546738776,42.42441359821738,439.074878440694,0.7803697546424145,-8.513699572573515,-0.002,474.2008687159496,10432.063590450707,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,6.095120388390524,10057.2900390625,4082.222412109375,-883.1040649414062,eta_1_x,0.0,29.02156900783656,9033.3876953125,2742.529541015625,-883.1040649414062,eta_3_top,0.0,6.095120388390524,77.07363943049775,0.41719137183525556,3274.952268906756,112.29609864931655,1.120761506978786,8797.97782978347,57129.579773709585,93.46134656039553,0.17295530097278083,385385.5243607145,0.000467416781061928,14.271128007952246
38,38,30,7937.082233079885,10432.063590450707,930.839408089394,1112.3298931523282,4838.723861269772,12.07934986316841,14.095491603808943,22.844620783800806,157.51039172550003,18.63150478112883,25.129270753413884,102.65573546738776,42.42441359821738,439.074878440694,0.7803697546424145,-8.513699572573515,-0.002,474.2008687159496,10432.063590450707,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,6.095120388390524,10057.2900390625,4082.222412109375,-883.1040649414062,eta_1_x,0.0,29.02156900783656,9033.3876953125,2742.529541015625,-883.1040649414062,eta_3_top,0.0,6.095120388390524,77.07363943049775,0.41719137183525556,3274.952268906756,112.29609864931655,1.120761506978786,8797.97782978347,57129.579773709585,93.46134656039553,0.17295530097278083,385385.5243607145,0.000467416781061928,14.271128007952246
39,39,31,17080.2761410605,6278.48678663239,758.5489403482129,326.7188336026663,4194.964087864617,22.7210867391648,14.47008929849306,10.137865722950623,428.71247172900144,15.40495470897245,26.722605065115893,277.3538840928964,27.063604983959785,386.042225039854,0.2983997059276038,-38.74635807238489,-0.002,416.9256030430424,6278.48678663239,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,81.3454897754615,0.1910389731891998,1499.6559395352183,17.210258657718445,0.31683311370802014,2487.139942607958,22553.97958013294,37.656552479045416,0.06322106911294299,142137.62804346278,0.0001554051066520908,4.709764477483746
40,40,32,11644.515643405384,16892.916654643326,1159.112947087106,526.2364324121744,3313.141539763893,27.206143707283875,19.82061485516678,28.503515252361005,435.0658099740312,12.21842771710723,13.775101229944404,312.38739434433,43.30716192970664,351.3543227481337,0.8361706012789947,49.30744736418353,-0.002,379.4626685679845,16892.916654643326,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.000639038755462,16589.4765625,10903.0,-2021.4007568359373,eta_4_x,0.0,7.07249098446078,16589.4765625,215.27853393554688,-2021.4007568359373,eta_3_bot,0.0,2.000639038755462,228.00891337768533,0.7419924835392073,5824.640995782777,58.90545793238179,0.38028594645187686,2985.244679647233,84181.53378412151,132.4657866684919,0.27716402530009493,490349.5105614453,0.00035254891209265395,14.18627275715102
41,41,32,11644.515643405384,16892.916654643326,1159.112947087106,526.2364324121744,3313.141539763893,27.206143707283875,19.82061485516678,28.503515252361005,435.0658099740312,12.21842771710723,13.775101229944404,312.38739434433,43.30716192970664,351.3543227481337,0.8361706012789947,49.30744736418353,-0.002,379.4626685679845,16892.916654643326,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.000639038755462,16589.4765625,10903.0,-2021.4007568359373,eta_4_x,0.0,7.07249098446078,16589.4765625,215.27853393554688,-2021.4007568359373,eta_3_bot,0.0,2.000639038755462,228.00891337768533,0.7419924835392073,5824.640995782777,58.90545793238179,0.38028594645187686,2985.244679647233,84181.53378412151,132.4657866684919,0.27716402530009493,490349.5105614453,0.00035254891209265395,14.18627275715102
42,42,33,14482.100567835932,16811.624822859645,882.5047253579896,225.38788101862065,4392.550653465747,15.219813387959569,29.850605503060542,17.929435780879608,333.4239316451317,23.992275086509537,12.324612664384803,324.382615113845,29.18870669818749,342.794176390671,0.2305891789929043,-12.004928444165545,-0.002,370.2177105019247,16811.624822859645,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,214.8613440014226,0.9108151916339051,7149.899254326155,33.28794797704032,0.5997018147773173,4707.659246001941,57243.52435528183,96.56715120457682,0.15628054327677998,375832.3843828217,0.0004595271936888447,13.285323329054332
43,43,33,14482.100567835932,16811.624822859645,882.5047253579896,225.38788101862065,4392.550653465747,15.219813387959569,29.850605503060542,17.929435780879608,333.4239316451317,23.992275086509537,12.324612664384803,324.382615113845,29.18870669818749,342.794176390671,0.2305891789929043,-12.004928444165545,-0.002,370.2177105019247,16811.624822859645,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,214.8613440014226,0.9108151916339051,7149.899254326155,33.28794797704032,0.5997018147773173,4707.659246001941,57243.52435528183,96.56715120457682,0.15628054327677998,375832.3843828217,0.0004595271936888447,13.285323329054332
44,44,34,16455.76248066507,10903.146132515249,285.06338857122086,1118.7746687078895,4644.3509250476745,17.835066411257902,11.206791978919629,20.616401147276367,351.3787407111887,12.046614089175725,21.033695506790806,188.4219785134584,29.32015651070472,352.0030039648442,0.1100572735391461,-36.85215622440701,-0.002,380.16324428203177,10903.146132515249,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,51.14595431988458,0.406137111543587,3188.176325617158,113.30510574911982,0.6788030861240928,5328.604226074129,38100.88554711269,64.6307801273403,0.10251845000905761,255566.30935901986,0.00032923755310707036,9.320856641001345
45,45,35,9487.538017139374,14711.347281121363,1092.9748346961533,392.7130632057082,3637.982881558348,29.2720429531781,12.423257306074913,17.436245352362626,295.2296621100503,13.97973046006372,21.376162261101506,118.89379357697268,37.114615594968015,393.9927330022148,0.1855706891370027,20.738995238801053,-0.002,425.512151642392,14711.347281121363,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.4418621478843447,3118.03271484375,4249.861328125,-1026.73388671875,eta_1_x,0.0,8.640669362244086,5620.50830078125,8946.0703125,-1219.8262939453125,eta_3_bot,0.0,3.4418621478843447,152.55137957412435,0.541819213984743,4253.280829780232,42.035715342793324,0.992364624287341,7790.062300655626,45575.48271717847,78.3690020407955,0.11817056877101231,321794.62636703,0.00046330396362916787,12.570598075927078
46,46,36,4234.660968225713,5025.179110997087,1058.0796131458544,1125.3210047538234,4137.384498831417,16.13377073353862,19.61509325508349,19.17842298947884,170.81203245963627,14.078861520363557,14.885208217970956,276.25994776477125,45.61737251316512,332.7133892993923,0.5564874376622319,-7.403001057839596,-0.002,359.3304604433437,5025.179110997087,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,36.41440302977978,4664.11767578125,524.7283325195312,-4906.9345703125,eta_4_x,0.0,81.43022005893575,4664.11767578125,524.7283325195312,-4906.9345703125,eta_3_bot,0.0,36.41440302977978,22.51585993254224,0.11319397207955131,888.5726808244779,46.793318937495926,0.08447245282208368,663.1087546533569,20191.08376180322,31.44385158911348,0.06787306758346917,112764.68061972853,6.35415498199103e-05,2.9748331450044305
47,47,37,4590.590089883286,7783.546929835283,538.0434384281346,792.5768733392015,2499.440179434037,18.198489303994595,10.99000319490711,24.577731255899984,316.00588070426056,16.475837960277985,24.797431488138145,309.42021802846114,45.08317617137152,306.04051927166665,0.8634096375146187,-4.673471604309675,-0.002,330.52376081340003,7783.546929835283,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,7.92797503286807,7503.92138671875,3533.150146484375,-494.12152099609375,eta_4_x,0.0,34.16949967853973,7503.92138671875,1526.2330322265625,-494.12152099609375,eta_3_top,0.0,7.92797503286807,19.224869590994974,0.10656949397236931,836.570527683099,30.83838931316354,0.13978037827539389,1097.275969461842,14788.079602901822,23.49598204178547,0.04772950326046617,89473.47127061899,7.639186077278091e-05,2.7863849373010536
48,48,38,2599.3435914479005,10281.785706101016,666.3036294855826,765.2497534250994,3719.843059387543,15.71000174097916,15.204716646469333,25.891008143060503,363.9998832204417,10.351358071222943,10.506242562210886,109.57963643995852,48.94626936376867,342.4307530029707,0.1267067118945734,8.01054868746266,-0.002,369.82521324320834,10281.785706101016,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,10.00196389506632,358.5115661621094,1356.74755859375,-618.7105102539062,eta_4_x,0.0,55.12150454778936,358.5115661621094,347.3056640625,-4126.7353515625,eta_3_bot,0.0,10.00196389506632,17.807560029388313,0.0745237891102456,585.011744515428,58.536447124614256,0.22959839668596865,1802.347413984854,23479.191347696767,36.51044762675527,0.07749793906755958,130901.23265292264,9.594672668515299e-05,4.022391290356005
49,49,39,6872.563642159738,8132.393658847026,328.3710377176712,1187.3050459014094,3561.959192100673,28.804784711766843,15.53464206180022,11.27831826934084,410.37995022027536,27.72038053753965,26.52387348110092,406.5085441272439,30.62162384022996,407.8728301573505,0.2769428454793223,-42.41638538506955,-0.002,440.50265656993855,8132.393658847026,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7370265585943203,189.0434112548828,5487.02197265625,-273.6425170898437,eta_4_x,0.0,3.7071648052299473,189.0434112548828,2080.379150390625,-273.6425170898437,eta_3_top,0.0,1.7370265585943203,18.352786342447725,0.1435725691972565,1127.0446681984636,68.78593450399485,0.22695639978630971,1781.6077383225313,19786.843410255227,32.700363446578734,0.05688004591369147,119591.45522290104,0.00011428690623825635,3.6808488884432133
50,50,40,7161.938216631317,17449.842848285884,954.9336784104352,576.953312803296,2619.5310299339512,26.129426684324848,29.55084253127961,22.74965901794604,155.20653829309464,21.19637442439312,26.98735576173205,421.45571541703663,48.155401994496245,325.67110879283155,0.7790193655096926,18.27618929652985,-0.002,351.7247974962581,17449.842848285884,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,10.14383826240954,16280.05078125,6343.6064453125,-1137.6126708984375,eta_4_x,0.0,23.197046855724714,17136.3984375,6343.6064453125,-1636.7003173828125,eta_3_bot,0.0,10.14383826240954,119.34254651221003,1.4024088358112916,11008.90936111864,52.74553896775209,0.33477113386948504,2627.9534008754576,54993.09969558945,90.25451574730474,0.16152544876600428,376515.70868948475,0.0005259132621714725,15.541125723296286
51,51,41,17266.647795917735,10706.245915727051,688.4094989721536,730.8565469151472,2909.3616453324767,11.837424022055975,29.77955949439166,10.707899559061682,433.18015733243993,27.532763663249693,29.024028459801585,155.3890592401568,33.433317490111975,385.39060665564,0.3005779256290438,-43.29203992889846,-0.002,416.2218551880912,10706.245915727051,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7078589805426228,9270.80859375,7726.90185546875,-646.0458374023438,eta_1_x,0.0,0.2396794897751225,373.3119201660156,7726.90185546875,-646.0458374023438,eta_3_top,120.0,0.2396794897751225,127.26005286127348,0.4308979452831691,3382.5488704728773,45.529938230951764,1.0421283342386456,8180.707423773368,40687.95718374104,70.42775603450758,0.10354781254318005,294321.482632963,0.00044399858630794233,11.843950900542238
